"","name","shares","coord.shares","account.avg.subscriberCount","account.platform","account.name","account.platformId","name.changed","account.handle","handle.changed","account.verified","pageAdminTopCountry.changed","account.pageAdminTopCountry","account.accountType","account.pageCreatedDate","account.pageDescription","account.pageDescription.changed","account.pageCategory","account.pageCategory.changed","degree","component","cluster","strength"
"1","https://www.facebook.com/groups/1348983791919717",219,95,5567,"Facebook","Som vlastenec, volím Júliusa Hlístu","1348983791919717",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,25,1,1,271
"2","https://www.facebook.com/groups/2201621043233587",436,144,13655,"Facebook","Volím Harabina","2201621043233587",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,71,1,1,698
"3","https://www.facebook.com/groups/313698279123513",102,7,15646,"Facebook","Bez PiS-u do normalności","313698279123513",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,2,2,4
"4","https://www.facebook.com/groups/1943942019011825",57,13,26909,"Facebook","Tomasz Lis - Czytelnicy","1943942019011825",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,3,3,17
"5","https://www.facebook.com/groups/577498825716616",116,28,3402,"Facebook","Polska i Świat","577498825716616",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,5,4,4,39
"6","https://www.facebook.com/groups/610487319646512",58,19,12977,"Facebook","Crisis-Consulting.pl","610487319646512",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,3,3,10
"7","https://www.facebook.com/groups/671966513253073",47,11,20583,"Facebook","Radosław Sikorski na przyszłego premiera RP, a Trzaskowski na prezydenta","671966513253073",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,3,3,4
"8","https://www.facebook.com/528023417557953",409,69,36619,"Facebook","Polska - Najważniejsze informacje","528023417557953",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,10,3,3,67
"9","https://www.facebook.com/groups/1924827217616072",343,158,7795,"Facebook","Generál Hynek Blaško - za naši vlast!","1924827217616072",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,67,1,1,682
"10","https://www.facebook.com/groups/290987701736860",216,69,6631,"Facebook","Za lepší Česko","290987701736860",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,29,1,1,202
"11","https://www.facebook.com/groups/235630736841703",238,87,1332,"Facebook","ON NE MARCHE PLUS","235630736841703",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,5,5,87
"12","https://www.facebook.com/groups/1918914148338996",1050,253,11473,"Facebook","La Grande Russie de Poutine","1918914148338996",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,34,5,5,479
"13","https://www.facebook.com/groups/569045853129605",31,15,430,"Facebook","Magdalenka","569045853129605",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,1,1,12
"14","https://www.facebook.com/groups/901936523180700",32,15,2110,"Facebook","PRAWDA o""SMOLEŃSKU"" POCZĄTEK NOWEGO PAŃSTWA","901936523180700",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,1,1,8
"15","https://www.facebook.com/groups/1079794742038996",270,109,7379,"Facebook","SLOVENSKO-RUSKÁ SPOLOČNOSŤ","1079794742038996",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,60,1,1,483
"16","https://www.facebook.com/groups/131915778646395",488,168,24247,"Facebook","NEOČKOVANÍ CZ, SK pro MÍR ! NE VÁLCE !","131915778646395",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,77,1,1,793
"17","https://www.facebook.com/groups/1052452771543627",272,200,9867,"Facebook","DESNI BLOK -  Bruna Esih za Hrvatsku","1052452771543627",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,9,6,6,298
"18","https://www.facebook.com/groups/1239731679384250",270,151,21536,"Facebook","Bruna, Zlatko i Željko - NEOVISNI ZA HRVATSKU","1239731679384250",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,6,6,211
"19","https://www.facebook.com/groups/592901310848949",73,17,2149,"Facebook","Re-União","592901310848949",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,7,7,20
"20","https://www.facebook.com/groups/845170462693440",21,15,12512,"Facebook","Grupo Direita Brasil","845170462693440",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,7,7,22
"21","https://www.facebook.com/groups/125115800986275",5,5,9578,"Facebook","Pensamentos Nacionalistas","125115800986275",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,7,7,14
"22","https://www.facebook.com/groups/575491022867948",8,7,1161,"Facebook","Direita Santo André SP","575491022867948",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,3,7,7,16
"23","https://www.facebook.com/groups/1182647662125086",42,13,5217,"Facebook","PATRIOTA, UM NOVO BRASIL","1182647662125086",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,5,8,8,20
"24","https://www.facebook.com/groups/261034991653232",101,48,47903,"Facebook","EDUARDO BOLSONARO [OFICIAL]","261034991653232",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,59,8,8,360
"25","https://www.facebook.com/groups/852025982253813",53,32,102756,"Facebook","NEMO - No Embargo Cuba Movement","852025982253813",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,9,9,9,104
"26","https://www.facebook.com/groups/1856574077920115",38,27,66413,"Facebook","REVOLUCIÓN ACTIVA ✊","1856574077920115",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,11,9,10,106
"27","https://www.facebook.com/groups/117219085308246",107,62,14481,"Facebook","La URSS☭ y La internacional Comunista Sigue viva! ☭","117219085308246",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,14,9,11,115
"28","https://www.facebook.com/groups/1117312848338864",13,7,7755,"Facebook","Socialismo Cientifico: Que el Pueblo Sea El Dictador","1117312848338864",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,11,9
"29","https://www.facebook.com/groups/626514091187391",29,25,31733,"Facebook","Nueva Constitución Perú","626514091187391",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,31,9,11,233
"30","https://www.facebook.com/groups/285633975235623",15,12,42318,"Facebook","YO APOYO A CESAR HILDEBRANDT","285633975235623",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,11,8
"31","https://www.facebook.com/groups/222555882612586",14,9,30606,"Facebook","PERÚ HACIA EL SOCIALISMO","222555882612586",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,9,11,4
"32","https://www.facebook.com/groups/836194316570074",39,32,24552,"Facebook","YO APOYO A GUSTAVO GORRITI","836194316570074",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,35,9,11,384
"33","https://www.facebook.com/groups/287020852698222",18,11,96723,"Facebook","Nacional Tv Perú","287020852698222",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,9,11,4
"34","https://www.facebook.com/groups/582083365832875",17,10,93434,"Facebook","Cecilia Garcia Rodriguez Chapa Tu Choro","582083365832875",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,11,8
"35","https://www.facebook.com/groups/912287992451164",41,31,27730,"Facebook","CESAR HILDEBRANDT PERIODISTA VALIENTE","912287992451164",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,32,9,11,361
"36","https://www.facebook.com/groups/1650485161837547",35,29,44238,"Facebook","FUJIMORI NUNCA MÁS","1650485161837547",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,15,9,11,126
"37","https://www.facebook.com/groups/2236519303293274",24,22,21853,"Facebook","LOS TRES HEROES (PÉREZ CARHUANCHO VELA)","2236519303293274",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,33,9,11,333
"38","https://www.facebook.com/groups/1727702550847953",44,33,32539,"Facebook","Bruno Zambelli 2022","1727702550847953",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,59,8,8,337
"39","https://www.facebook.com/825954890834995",304,128,124163,"Facebook","GRUPO OLAVO DE CARVALHO","825954890834995",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,115,8,8,888
"40","https://www.facebook.com/groups/298809800949662",12,10,3363,"Facebook","Bolsonaro Presidente","298809800949662",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,8,8,8,32
"41","https://www.facebook.com/groups/493387731146566",66,23,4485,"Facebook","SOMOS TODOS BOLSONARO 🇧🇷🇧🇷🇧🇷","493387731146566",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,50,8,8,260
"42","https://www.facebook.com/groups/3560100217436282",48,36,25229,"Facebook","GUIANA FRANCESA  السوريين في غويانا الفرنسية","3560100217436282",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,40,8,8,218
"43","https://www.facebook.com/groups/561813371057548",462,275,284543,"Facebook","FORÇABRASIL","561813371057548",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,174,8,8,1808
"44","https://www.facebook.com/groups/1737395983230724",31,16,4965,"Facebook","Cikuta Política BR","1737395983230724",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,10,12,13
"45","https://www.facebook.com/groups/1116415268860583",18,13,11543,"Facebook","Eu Sou de Direita","1116415268860583",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,7,8,8,30
"46","https://www.facebook.com/groups/2054823704565113",21,15,13144,"Facebook","SOMOS TODOS DANIEL SILVEIRA","2054823704565113",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,7,8,8,33
"47","https://www.facebook.com/groups/727708650989049",169,117,63863,"Facebook","TROPA 22!!!🇧🇷🇧🇷🇧🇷","727708650989049",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,116,8,8,959
"48","https://www.facebook.com/groups/671689840082797",434,267,100845,"Facebook","🇧🇷Direita Politica🇧🇷","671689840082797",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,135,8,8,1390
"49","https://www.facebook.com/238839600389625",54,29,4220,"Facebook","Gj les oubliés de la république","238839600389625",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,9,5,13,47
"50","https://www.facebook.com/groups/1631648493786085",76,37,169746,"Facebook","UNIDAD CFK 2023.","1631648493786085",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,20,9,14,104
"51","https://www.facebook.com/groups/1059839880787836",24,14,55473,"Facebook","POR SIEMPRE CRISTINA KIRCHNER💗✌","1059839880787836",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,9,14,22
"52","https://www.facebook.com/groups/327153129410240",19,9,15191,"Facebook","Por una Argentina sin mafia judicial","327153129410240",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,9,14,4
"53","https://www.facebook.com/groups/1928041513907919",19,14,24687,"Facebook","Frente De Todos Y Todas (Somos 24.000 | Grupo VLV - Viralizando La Verdad)","1928041513907919",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,7,9,14,44
"54","https://www.facebook.com/groups/879399255553384",12,5,29276,"Facebook","frente de unidad ciudadana CFK","879399255553384",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,9,14,4
"55","https://www.facebook.com/groups/151425724920648",5,4,242,"Facebook","Comitê Lula13 UK","151425724920648",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,2,9,15,8
"56","https://www.facebook.com/groups/314723816161131",8,6,2331,"Facebook","#Esquerda Nacional Unida","314723816161131",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,9,15,4
"57","https://www.facebook.com/groups/858980844448760",50,35,36233,"Facebook","#VoltaPT#lulameupresidente","858980844448760",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,41,9,15,249
"58","https://www.facebook.com/groups/2449375275291489",27,12,12401,"Facebook","Pérolas dos Bolsomínions","2449375275291489",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,6,9,15,34
"59","https://www.facebook.com/376836219188958",216,108,173822,"Facebook","Perolas dos Coxinhas","376836219188958",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,73,9,15,639
"60","https://www.facebook.com/groups/1678789269076911",179,73,102334,"Facebook","Todos contra a ""globo"" e todos a favor do Lula.","1678789269076911",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,44,9,15,258
"61","https://www.facebook.com/1717149441880389",60,21,42901,"Facebook","União das Esquerdas","1717149441880389",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,12,9,15,61
"62","https://www.facebook.com/346515329081671",49,26,64511,"Facebook","LULA INOCENTE  NOSSO PRESIDENTE","346515329081671",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,35,9,15,204
"63","https://www.facebook.com/groups/1535110256752707",72,38,30633,"Facebook","NOSSO ETERNO PRESIDENTE LULA","1535110256752707",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,42,9,15,251
"64","https://www.facebook.com/groups/1282015168508293",13,10,984,"Facebook","Resistência #LulaLivre ✊ Lula Presidente- O Brasil feliz de novo❤","1282015168508293",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,9,9,15,56
"65","https://www.facebook.com/groups/1658477801092665",11,8,1752,"Facebook","Aqui é Bolsonaro!","1658477801092665",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,8,8,20
"66","https://www.facebook.com/groups/1976467832488195",40,31,5526,"Facebook","Jair BOLSONARO, o MITO 2022.","1976467832488195",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,16,8,8,121
"67","https://www.facebook.com/groups/232128670982494",20,16,8210,"Facebook","JAIR MESSIAS BOLSONARO, PRESIDENTE DA REPÚBLICA DO BRASIL(OFICIAL","232128670982494",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,14,8,8,70
"68","https://www.facebook.com/groups/435882793100947",5,4,4147,"Facebook","CAMPO GRANDE ON-LINE","435882793100947",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,11,16,4
"69","https://www.facebook.com/groups/199723333489413",7,5,20303,"Facebook","CORUMBÁ ON-LINE","199723333489413",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,11,16,4
"70","https://www.facebook.com/groups/1371084053086614",70,47,44178,"Facebook","Carla Zambelli","1371084053086614",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,99,8,8,651
"71","https://www.facebook.com/382009155339255",96,55,109735,"Facebook","GRUPO DE APOIO AO  GOVERNO DO BOLSONARO PRESIDENTE DO BRASIL","382009155339255",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,38,8,8,229
"72","https://www.facebook.com/groups/175127990004126",38,29,14848,"Facebook","Deus, Pátria e Família","175127990004126",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,58,8,8,344
"73","https://www.facebook.com/groups/1471190229691528",14,7,4153,"Facebook","Foz com Bolsonaro","1471190229691528",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,4,8,8,18
"74","https://www.facebook.com/groups/251820432138395",333,202,262099,"Facebook","Aliança pelo Brasil","251820432138395",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,150,8,8,1396
"75","https://www.facebook.com/groups/565098544264960",278,135,208519,"Facebook","Aliança pelo Brasil 22","565098544264960",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,115,8,8,899
"76","https://www.facebook.com/groups/172513576441554",134,18,4918,"Facebook","MARK LEVIN THE GREAT ONE RULES","172513576441554",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,12,17,11
"77","https://www.facebook.com/groups/345395709469968",18,12,6434,"Facebook","Aliança Pelo Brasil 💯  grupo da direita 💯🇧🇷","345395709469968",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,19,8,8,83
"78","https://www.facebook.com/355074335229986",116,62,238387,"Facebook","Grupo do SOLDADO DE AÇO Apoio ao Presidente Jair  Bolsonaro","355074335229986",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,96,8,8,650
"79","https://www.facebook.com/groups/2039667096121879",39,25,11792,"Facebook","BRASIL ACIMA DE TUDO (OFICIAL) 🇧🇷","2039667096121879",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,52,8,8,319
"80","https://www.facebook.com/1224957990848536",249,129,186889,"Facebook","BOLSONARO ATÉ 2026","1224957990848536",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,117,8,8,938
"81","https://www.facebook.com/groups/246891316024341",35,24,37369,"Facebook","Mulheres Unidas Com Bolsonaro","246891316024341",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,42,8,8,233
"82","https://www.facebook.com/groups/1922690967956871",140,80,49559,"Facebook","A Nossa Bandeira Jamais Será Vermelha","1922690967956871",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,84,8,8,641
"83","https://www.facebook.com/groups/3935962193162912",20,14,8053,"Facebook","Fechado Com Bolsonaro","3935962193162912",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,36,8,8,177
"84","https://www.facebook.com/groups/827379968128568",22,14,17206,"Facebook","Supremo é o Povo","827379968128568",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,19,8,8,96
"85","https://www.facebook.com/groups/805253626685495",59,28,31971,"Facebook","OPINIÃO NO AR, com Lacombe, Silvio Navarro e Amanda Klein (apoio)","805253626685495",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,67,8,8,369
"86","https://www.facebook.com/groups/1655719237991278",9,7,141344,"Facebook","Grupo de trocas e vendas de carros batidos pra venda rj 22","1655719237991278",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,13,18,7
"87","https://www.facebook.com/groups/136809936939963",12,8,3812,"Facebook","GRUPO DE APOIO AO GENERAL PUJOL","136809936939963",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,1,13,18,7
"88","https://www.facebook.com/groups/215425652820724",18,13,35046,"Facebook","AYACUCHANOS Y AYACUCHANAS 🎸🕌","215425652820724",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,28,9,11,180
"89","https://www.facebook.com/groups/287003272922810",16,14,1824,"Facebook","EL PROFE PEDRO CASTILLO PRESIDENTE  2021","287003272922810",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,306
"90","https://www.facebook.com/groups/307592449832331",17,17,5251,"Facebook","Fiscal Domingo Pérez Club de Fans","307592449832331",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,295
"91","https://www.facebook.com/groups/323122648162973",20,17,2189,"Facebook","ESPARTANOS CON PATRIOTISMO Y LIBERTAD","323122648162973",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,311
"92","https://www.facebook.com/groups/374762532880475",25,22,8637,"Facebook","FUJIMORISMO NUNCA MAS","374762532880475",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,36,9,11,349
"93","https://www.facebook.com/groups/558501961417743",19,13,5497,"Facebook","Presidente de México: Andrés Manuel López Obrador","558501961417743",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,197
"94","https://www.facebook.com/groups/608932483270250",15,14,11394,"Facebook","CHORO capturado CHORO Preso","608932483270250",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,293
"95","https://www.facebook.com/groups/647349305628225",23,20,16965,"Facebook","TODO EL PERÚ CON GUSTAVO GORRITI","647349305628225",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,318
"96","https://www.facebook.com/groups/676306083033361",30,24,28368,"Facebook","PERÚ LIBRE ✏️ ""Fuerza Nacida Del Pueblo""","676306083033361",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,28,9,11,294
"97","https://www.facebook.com/groups/697429397042616",13,13,3984,"Facebook","INTEGRACIÓN EN EL COLEGIO DE SOCIÓLOGOS DEL PER","697429397042616",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,294
"98","https://www.facebook.com/groups/751350265295860",46,39,28915,"Facebook","RED NACIONAL APOYO AMLO.","751350265295860",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,47,9,11,388
"99","https://www.facebook.com/groups/797692473760844",25,22,56954,"Facebook","Fiscal Domingo Pérez heroe Nacional","797692473760844",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,28,9,11,299
"100","https://www.facebook.com/groups/1137916369563503",22,21,15826,"Facebook","Juez Concepción Cahuancho presidente del Perú 2026","1137916369563503",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,334
"101","https://www.facebook.com/groups/1405103802942151",21,17,37696,"Facebook","PERIODISTAS VALIENTES PERU","1405103802942151",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,286
"102","https://www.facebook.com/groups/1517478288273931",19,17,4501,"Facebook","Espartanos Los Olivos","1517478288273931",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,270
"103","https://www.facebook.com/groups/1803452266627078",26,21,79012,"Facebook","Salvemos la Patria  NUEVA CONSTITUCION PERU","1803452266627078",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,28,9,11,313
"104","https://www.facebook.com/groups/2103092183090632",15,14,3359,"Facebook","AMLO, MEXICO ESTA CONTIGO","2103092183090632",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,293
"105","https://www.facebook.com/groups/2153054688291527",18,17,19217,"Facebook","Generación del Bicentenario","2153054688291527",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,28,9,11,293
"106","https://www.facebook.com/groups/2387369424874623",22,19,16676,"Facebook","AMLO ESTAMOS CONTIGO EN LA LUCHA HASTA EL FINAL","2387369424874623",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,295
"107","https://www.facebook.com/groups/2593722537598655",33,28,25014,"Facebook","Peruanos Contra La Corrupción Y La Delincuencia","2593722537598655",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,34,9,11,303
"108","https://www.facebook.com/groups/3786399318050353",12,10,16546,"Facebook","RENOVACION POPULAR PERU","3786399318050353",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,196
"109","https://www.facebook.com/groups/5113033612063958",16,11,42746,"Facebook","REBELIÓN DEL PENSAMIENTO","5113033612063958",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,27,9,11,191
"110","https://www.facebook.com/groups/300078611268359",99,76,3383,"Facebook","DIREITA BELÉM-PA 🔰","300078611268359",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,7,8,8,156
"111","https://www.facebook.com/groups/1288091098199713",112,81,20492,"Facebook","DIREITA PARÁ 🔰","1288091098199713",FALSE,"NA",FALSE,FALSE,FALSE,"NA","facebook_group",NA,"NA",FALSE,"none",FALSE,16,8,8,209
